source_root,relative_path,extension,size_bytes,relevance_score,matched_keywords,contains_range32,contains_32track,contains_scan_order,contains_heat_load,contains_abaqus,contains_mdb,contains_job,notes
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A29_V01\strategy_metadata.json,.json,2185,17,cae;abaqus;inp;track;scan;32track;full;model;generate;lded;stress,False,True,True,False,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A30_V01\boundary_inp_summary.csv,.csv,186,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A30_V01\boundary_inp_summary.md,.md,276,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A30_V01\J2D_RLS_A30_V01.inp,.inp,104349,13,cae;abaqus;inp;track;scan;32track;model;generate;lded;stress,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A30_V01\J2D_RLS_A30_V01.jnl,.jnl,27689,21,cae;inp;jnl;heat;load;track;scan;32track;model;generate;lded;stress,False,True,True,True,False,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A30_V01\strategy_metadata.json,.json,2192,17,cae;abaqus;inp;track;scan;32track;full;model;generate;lded;stress,False,True,True,False,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A31_V01\boundary_inp_summary.csv,.csv,186,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A31_V01\boundary_inp_summary.md,.md,276,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A31_V01\J2D_RLS_A31_V01.inp,.inp,104349,13,cae;abaqus;inp;track;scan;32track;model;generate;lded;stress,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A31_V01\J2D_RLS_A31_V01.jnl,.jnl,27689,21,cae;inp;jnl;heat;load;track;scan;32track;model;generate;lded;stress,False,True,True,True,False,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A31_V01\strategy_metadata.json,.json,2188,17,cae;abaqus;inp;track;scan;32track;full;model;generate;lded;stress,False,True,True,False,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A32_V01\boundary_inp_summary.csv,.csv,186,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A32_V01\boundary_inp_summary.md,.md,276,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A32_V01\J2D_RLS_A32_V01.inp,.inp,104349,13,cae;abaqus;inp;track;scan;32track;model;generate;lded;stress,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A32_V01\J2D_RLS_A32_V01.jnl,.jnl,27689,21,cae;inp;jnl;heat;load;track;scan;32track;model;generate;lded;stress,False,True,True,True,False,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A32_V01\strategy_metadata.json,.json,2187,17,cae;abaqus;inp;track;scan;32track;full;model;generate;lded;stress,False,True,True,False,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A33_V01\boundary_inp_summary.csv,.csv,186,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A33_V01\boundary_inp_summary.md,.md,276,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A33_V01\J2D_RLS_A33_V01.inp,.inp,104349,13,cae;abaqus;inp;track;scan;32track;model;generate;lded;stress,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A33_V01\J2D_RLS_A33_V01.jnl,.jnl,27689,21,cae;inp;jnl;heat;load;track;scan;32track;model;generate;lded;stress,False,True,True,True,False,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A33_V01\strategy_metadata.json,.json,2197,17,cae;abaqus;inp;track;scan;32track;full;model;generate;lded;stress,False,True,True,False,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A34_V01\boundary_inp_summary.csv,.csv,186,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A34_V01\boundary_inp_summary.md,.md,276,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A34_V01\J2D_RLS_A34_V01.inp,.inp,104349,13,cae;abaqus;inp;track;scan;32track;model;generate;lded;stress,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A34_V01\J2D_RLS_A34_V01.jnl,.jnl,27689,21,cae;inp;jnl;heat;load;track;scan;32track;model;generate;lded;stress,False,True,True,True,False,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A34_V01\strategy_metadata.json,.json,2186,17,cae;abaqus;inp;track;scan;32track;full;model;generate;lded;stress,False,True,True,False,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A35_V01\boundary_inp_summary.csv,.csv,186,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A35_V01\boundary_inp_summary.md,.md,276,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A35_V01\J2D_RLS_A35_V01.inp,.inp,104349,13,cae;abaqus;inp;track;scan;32track;model;generate;lded;stress,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A35_V01\J2D_RLS_A35_V01.jnl,.jnl,27689,21,cae;inp;jnl;heat;load;track;scan;32track;model;generate;lded;stress,False,True,True,True,False,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A35_V01\strategy_metadata.json,.json,2200,17,cae;abaqus;inp;track;scan;32track;full;model;generate;lded;stress,False,True,True,False,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A36_V01\boundary_inp_summary.csv,.csv,186,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A36_V01\boundary_inp_summary.md,.md,276,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A36_V01\J2D_RLS_A36_V01.inp,.inp,104349,13,cae;abaqus;inp;track;scan;32track;model;generate;lded;stress,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A36_V01\J2D_RLS_A36_V01.jnl,.jnl,27689,21,cae;inp;jnl;heat;load;track;scan;32track;model;generate;lded;stress,False,True,True,True,False,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A36_V01\strategy_metadata.json,.json,2200,17,cae;abaqus;inp;track;scan;32track;full;model;generate;lded;stress,False,True,True,False,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A37_V01\boundary_inp_summary.csv,.csv,186,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A37_V01\boundary_inp_summary.md,.md,276,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A37_V01\J2D_RLS_A37_V01.inp,.inp,104349,13,cae;abaqus;inp;track;scan;32track;model;generate;lded;stress,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A37_V01\J2D_RLS_A37_V01.jnl,.jnl,27689,21,cae;inp;jnl;heat;load;track;scan;32track;model;generate;lded;stress,False,True,True,True,False,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A37_V01\strategy_metadata.json,.json,2200,17,cae;abaqus;inp;track;scan;32track;full;model;generate;lded;stress,False,True,True,False,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A38_V01\boundary_inp_summary.csv,.csv,186,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A38_V01\boundary_inp_summary.md,.md,276,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A38_V01\J2D_RLS_A38_V01.inp,.inp,104349,13,cae;abaqus;inp;track;scan;32track;model;generate;lded;stress,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A38_V01\J2D_RLS_A38_V01.jnl,.jnl,27689,21,cae;inp;jnl;heat;load;track;scan;32track;model;generate;lded;stress,False,True,True,True,False,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A38_V01\strategy_metadata.json,.json,2199,17,cae;abaqus;inp;track;scan;32track;full;model;generate;lded;stress,False,True,True,False,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A39_V01\boundary_inp_summary.csv,.csv,186,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A39_V01\boundary_inp_summary.md,.md,276,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A39_V01\J2D_RLS_A39_V01.inp,.inp,104349,13,cae;abaqus;inp;track;scan;32track;model;generate;lded;stress,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A39_V01\J2D_RLS_A39_V01.jnl,.jnl,27689,21,cae;inp;jnl;heat;load;track;scan;32track;model;generate;lded;stress,False,True,True,True,False,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A39_V01\strategy_metadata.json,.json,2203,17,cae;abaqus;inp;track;scan;32track;full;model;generate;lded;stress,False,True,True,False,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A40_V01\boundary_inp_summary.csv,.csv,186,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A40_V01\boundary_inp_summary.md,.md,276,7,cae;inp;track;32track;model;lded;stress,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A40_V01\J2D_RLS_A40_V01.inp,.inp,104349,13,cae;abaqus;inp;track;scan;32track;model;generate;lded;stress,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A40_V01\J2D_RLS_A40_V01.jnl,.jnl,27689,21,cae;inp;jnl;heat;load;track;scan;32track;model;generate;lded;stress,False,True,True,True,False,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_S_primary_residual_stress_diagnostic40_v01\RLS_A40_V01\strategy_metadata.json,.json,2200,17,cae;abaqus;inp;track;scan;32track;full;model;generate;lded;stress,False,True,True,False,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_UST_probe10_v01\UST_A01_V01\boundary_inp_summary.csv,.csv,186,6,cae;inp;track;32track;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_UST_probe10_v01\UST_A01_V01\boundary_inp_summary.md,.md,276,6,cae;inp;track;32track;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_UST_probe10_v01\UST_A01_V01\J2D_UST_A01_V01.inp,.inp,104322,12,cae;abaqus;inp;track;scan;32track;model;generate;lded,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_UST_probe10_v01\UST_A01_V01\J2D_UST_A01_V01.jnl,.jnl,27689,20,cae;inp;jnl;heat;load;track;scan;32track;model;generate;lded,False,True,True,True,False,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_UST_probe10_v01\UST_A01_V01\strategy_metadata.json,.json,2372,16,cae;abaqus;inp;track;scan;32track;full;model;generate;lded,False,True,True,False,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_UST_probe10_v01\UST_A02_V01\boundary_inp_summary.csv,.csv,186,6,cae;inp;track;32track;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_UST_probe10_v01\UST_A02_V01\boundary_inp_summary.md,.md,276,6,cae;inp;track;32track;model;lded,False,False,False,False,False,False,False,supporting source or documentation
