n,jnl_path,line,matched_tokens,snippet
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,136,mdb.models,"0133: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0134:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0135:     '[#0:2 #8 ]', ), ), name='set_body_heat_07')
0136: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0137:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0138:     '[#0:2 #2 ]', ), ), name='set_body_heat_08')
0139: mdb.models['Model-1'].parts['part_plate'].Set(faces="
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,137,mdb.models,"0134:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0135:     '[#0:2 #8 ]', ), ), name='set_body_heat_07')
0136: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0137:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0138:     '[#0:2 #2 ]', ), ), name='set_body_heat_08')
0139: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0140:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask(("
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,138,set_body_heat_,"0135:     '[#0:2 #8 ]', ), ), name='set_body_heat_07')
0136: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0137:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0138:     '[#0:2 #2 ]', ), ), name='set_body_heat_08')
0139: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0140:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0141:     '[#0 #80000000 ]', ), ), name='set_body_heat_09')"
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,139,mdb.models,"0136: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0137:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0138:     '[#0:2 #2 ]', ), ), name='set_body_heat_08')
0139: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0140:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0141:     '[#0 #80000000 ]', ), ), name='set_body_heat_09')
0142: mdb.models['Model-1'].parts['part_plate'].Set(faces="
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,140,mdb.models,"0137:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0138:     '[#0:2 #2 ]', ), ), name='set_body_heat_08')
0139: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0140:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0141:     '[#0 #80000000 ]', ), ), name='set_body_heat_09')
0142: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0143:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask(("
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,141,set_body_heat_,"0138:     '[#0:2 #2 ]', ), ), name='set_body_heat_08')
0139: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0140:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0141:     '[#0 #80000000 ]', ), ), name='set_body_heat_09')
0142: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0143:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0144:     '[#0 #20000000 ]', ), ), name='set_body_heat_10')"
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,142,mdb.models,"0139: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0140:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0141:     '[#0 #80000000 ]', ), ), name='set_body_heat_09')
0142: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0143:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0144:     '[#0 #20000000 ]', ), ), name='set_body_heat_10')
0145: mdb.models['Model-1'].parts['part_plate'].Set(faces="
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,143,mdb.models,"0140:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0141:     '[#0 #80000000 ]', ), ), name='set_body_heat_09')
0142: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0143:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0144:     '[#0 #20000000 ]', ), ), name='set_body_heat_10')
0145: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0146:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask(("
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,144,set_body_heat_,"0141:     '[#0 #80000000 ]', ), ), name='set_body_heat_09')
0142: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0143:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0144:     '[#0 #20000000 ]', ), ), name='set_body_heat_10')
0145: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0146:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0147:     '[#0 #8000000 ]', ), ), name='set_body_heat_11')"
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,145,mdb.models,"0142: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0143:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0144:     '[#0 #20000000 ]', ), ), name='set_body_heat_10')
0145: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0146:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0147:     '[#0 #8000000 ]', ), ), name='set_body_heat_11')
0148: mdb.models['Model-1'].parts['part_plate'].Set(faces="
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,146,mdb.models,"0143:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0144:     '[#0 #20000000 ]', ), ), name='set_body_heat_10')
0145: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0146:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0147:     '[#0 #8000000 ]', ), ), name='set_body_heat_11')
0148: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0149:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask(("
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,147,set_body_heat_,"0144:     '[#0 #20000000 ]', ), ), name='set_body_heat_10')
0145: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0146:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0147:     '[#0 #8000000 ]', ), ), name='set_body_heat_11')
0148: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0149:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0150:     '[#0 #2000000 ]', ), ), name='set_body_heat_12')"
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,148,mdb.models,"0145: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0146:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0147:     '[#0 #8000000 ]', ), ), name='set_body_heat_11')
0148: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0149:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0150:     '[#0 #2000000 ]', ), ), name='set_body_heat_12')
0151: mdb.models['Model-1'].parts['part_plate'].Set(faces="
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,149,mdb.models,"0146:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0147:     '[#0 #8000000 ]', ), ), name='set_body_heat_11')
0148: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0149:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0150:     '[#0 #2000000 ]', ), ), name='set_body_heat_12')
0151: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0152:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask(("
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,150,set_body_heat_,"0147:     '[#0 #8000000 ]', ), ), name='set_body_heat_11')
0148: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0149:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0150:     '[#0 #2000000 ]', ), ), name='set_body_heat_12')
0151: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0152:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0153:     '[#0 #800000 ]', ), ), name='set_body_heat_13')"
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,151,mdb.models,"0148: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0149:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0150:     '[#0 #2000000 ]', ), ), name='set_body_heat_12')
0151: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0152:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0153:     '[#0 #800000 ]', ), ), name='set_body_heat_13')
0154: mdb.models['Model-1'].parts['part_plate'].Set(faces="
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,152,mdb.models,"0149:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0150:     '[#0 #2000000 ]', ), ), name='set_body_heat_12')
0151: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0152:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0153:     '[#0 #800000 ]', ), ), name='set_body_heat_13')
0154: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0155:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask(("
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,153,set_body_heat_,"0150:     '[#0 #2000000 ]', ), ), name='set_body_heat_12')
0151: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0152:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0153:     '[#0 #800000 ]', ), ), name='set_body_heat_13')
0154: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0155:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0156:     '[#0 #200000 ]', ), ), name='set_body_heat_14')"
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,154,mdb.models,"0151: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0152:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0153:     '[#0 #800000 ]', ), ), name='set_body_heat_13')
0154: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0155:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0156:     '[#0 #200000 ]', ), ), name='set_body_heat_14')
0157: mdb.models['Model-1'].parts['part_plate'].Set(faces="
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,155,mdb.models,"0152:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0153:     '[#0 #800000 ]', ), ), name='set_body_heat_13')
0154: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0155:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0156:     '[#0 #200000 ]', ), ), name='set_body_heat_14')
0157: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0158:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask(("
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,156,set_body_heat_,"0153:     '[#0 #800000 ]', ), ), name='set_body_heat_13')
0154: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0155:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0156:     '[#0 #200000 ]', ), ), name='set_body_heat_14')
0157: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0158:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0159:     '[#0 #80000 ]', ), ), name='set_body_heat_15')"
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,157,mdb.models,"0154: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0155:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0156:     '[#0 #200000 ]', ), ), name='set_body_heat_14')
0157: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0158:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0159:     '[#0 #80000 ]', ), ), name='set_body_heat_15')
0160: mdb.models['Model-1'].parts['part_plate'].Set(faces="
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,158,mdb.models,"0155:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0156:     '[#0 #200000 ]', ), ), name='set_body_heat_14')
0157: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0158:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0159:     '[#0 #80000 ]', ), ), name='set_body_heat_15')
0160: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0161:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask(("
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,159,set_body_heat_,"0156:     '[#0 #200000 ]', ), ), name='set_body_heat_14')
0157: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0158:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0159:     '[#0 #80000 ]', ), ), name='set_body_heat_15')
0160: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0161:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0162:     '[#0 #20000 ]', ), ), name='set_body_heat_16')"
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,160,mdb.models,"0157: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0158:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0159:     '[#0 #80000 ]', ), ), name='set_body_heat_15')
0160: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0161:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0162:     '[#0 #20000 ]', ), ), name='set_body_heat_16')
0163: mdb.models['Model-1'].parts['part_plate'].Set(faces="
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,161,mdb.models,"0158:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0159:     '[#0 #80000 ]', ), ), name='set_body_heat_15')
0160: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0161:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0162:     '[#0 #20000 ]', ), ), name='set_body_heat_16')
0163: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0164:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask(("
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,162,set_body_heat_,"0159:     '[#0 #80000 ]', ), ), name='set_body_heat_15')
0160: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0161:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0162:     '[#0 #20000 ]', ), ), name='set_body_heat_16')
0163: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0164:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0165:     '[#0 #8000 ]', ), ), name='set_body_heat_17')"
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,163,mdb.models,"0160: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0161:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0162:     '[#0 #20000 ]', ), ), name='set_body_heat_16')
0163: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0164:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0165:     '[#0 #8000 ]', ), ), name='set_body_heat_17')
0166: mdb.models['Model-1'].parts['part_plate'].Set(faces="
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,164,mdb.models,"0161:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0162:     '[#0 #20000 ]', ), ), name='set_body_heat_16')
0163: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0164:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0165:     '[#0 #8000 ]', ), ), name='set_body_heat_17')
0166: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0167:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask(("
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,165,set_body_heat_,"0162:     '[#0 #20000 ]', ), ), name='set_body_heat_16')
0163: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0164:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0165:     '[#0 #8000 ]', ), ), name='set_body_heat_17')
0166: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0167:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0168:     '[#0 #2000 ]', ), ), name='set_body_heat_18')"
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,166,mdb.models,"0163: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0164:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0165:     '[#0 #8000 ]', ), ), name='set_body_heat_17')
0166: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0167:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0168:     '[#0 #2000 ]', ), ), name='set_body_heat_18')
0169: mdb.models['Model-1'].parts['part_plate'].Set(faces="
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,167,mdb.models,"0164:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0165:     '[#0 #8000 ]', ), ), name='set_body_heat_17')
0166: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0167:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0168:     '[#0 #2000 ]', ), ), name='set_body_heat_18')
0169: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0170:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask(("
40,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,168,set_body_heat_,"0165:     '[#0 #8000 ]', ), ), name='set_body_heat_17')
0166: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0167:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0168:     '[#0 #2000 ]', ), ), name='set_body_heat_18')
0169: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0170:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0171:     '[#0 #800 ]', ), ), name='set_body_heat_19')"
